gameId,region,date
46755,EU,2017-06-23
46755,JP,2017-06-23
46757,NA,2017-05-04
46757,EU,2017-05-04
46758,NA,2017-02-15
46758,EU,2017-02-15
46759,NA,2017-06-10
46759,EU,2017-06-10
46760,NA,2017-06-10
46760,EU,2017-06-10
46761,NA,2017-06-03
46761,EU,2017-06-03
46764,NA,2017-06-02
46764,EU,2017-06-02
46787,NA,2017-06-09
46787,EU,2017-06-09
46786,NA,2017-06-06
46786,EU,2017-06-06
46789,NA,2017-05-05
46789,EU,2017-05-05
46790,NA,2017-06-20
46790,EU,2017-06-20
46794,NA,2017-06-14
46794,EU,2017-06-14
46794,JP,2017-06-14
46797,NA,2017-05-12
46797,EU,2017-05-12
46798,NA,2016-07-19
46798,EU,2016-07-19
46799,NA,2017-04-04
46799,EU,2017-04-04
46802,EU,1993-01-01
46804,EU,1988-01-01
46806,NA,2017-03-06
46806,EU,2017-03-06
46807,NA,2017-05-25
46807,EU,2017-05-25
46807,JP,2017-05-25
46809,NA,2015-01-01
46811,NA,2017-02-17
46811,EU,2017-02-17
46813,NA,2016-11-22
46813,EU,2016-11-22
46814,NA,2016-05-23
46814,EU,2016-05-23
46815,NA,2016-07-07
46815,EU,2016-07-07
46816,NA,2017-03-31
46816,EU,2017-03-31
46817,NA,2016-10-17
46817,EU,2016-10-17
46818,NA,2017-03-02
46818,EU,2017-03-02
46819,NA,2016-10-11
46819,EU,2016-10-11
46820,NA,2017-05-10
46820,EU,2017-05-10
46821,NA,2017-04-18
46821,EU,2017-04-18
46822,NA,2017-03-29
46822,EU,2017-03-29
46824,NA,2017-01-10
46824,EU,2017-01-10
46826,NA,1991-09-01
46833,JP,1995-04-25
46839,NA,2017-06-12
46839,EU,2017-06-12
46840,NA,2016-10-28
46840,EU,2016-10-28
46841,NA,2017-06-15
46841,EU,2017-06-15
46842,NA,2017-01-13
46842,EU,2017-01-13
46844,NA,2017-05-26
46844,EU,2017-05-26
46845,NA,2017-04-18
46845,EU,2017-04-18
46846,NA,2017-04-17
46846,EU,2017-04-17
46847,NA,2017-07-31
46847,EU,2017-07-31
46850,NA,2016-12-08
46850,EU,2016-12-08
46850,JP,2016-12-08
46851,NA,2017-06-13
46851,EU,2017-06-13
46853,NA,2017-06-21
46853,EU,2017-06-21
46856,NA,2017-02-17
46856,EU,2017-02-17
46858,NA,2017-06-27
46858,EU,2017-06-27
46858,JP,2017-06-27
46859,NA,2017-03-08
46859,EU,2017-03-08
46860,NA,2016-11-07
46860,EU,2016-11-07
46861,NA,2017-12-05
46861,EU,2017-12-05
46863,NA,2017-07-28
46863,EU,2017-07-28
46864,NA,2018-01-30
46864,EU,2018-01-30
46865,NA,2017-03-02
46865,EU,2017-03-02
46866,NA,2015-08-25
46867,EU,2017-06-16
46868,NA,2016-12-05
46868,EU,2016-12-05
46869,NA,2017-05-17
46869,EU,2017-05-17
46870,NA,2016-01-01
46870,EU,2016-01-01
46870,JP,2016-01-01
46871,EU,2017-06-23
46872,NA,2017-06-22
46872,EU,2017-06-22
46874,NA,2017-03-07
46874,EU,2017-03-07
46875,NA,2017-06-27
46879,NA,2017-02-22
46879,EU,2017-02-22
46880,NA,2016-11-17
46880,EU,2016-11-17
46883,NA,2017-06-28
46883,EU,2017-06-28
46884,NA,2016-08-19
46884,EU,2016-08-19
46888,NA,2008-12-07
46892,NA,2015-01-15
46893,NA,2016-12-10
46893,EU,2016-12-10
46896,NA,2015-11-20
46896,EU,2015-11-20
46908,NA,2017-03-28
46908,EU,2017-03-28
46909,NA,2015-03-24
46909,EU,2015-03-24
46910,NA,2017-03-29
46910,EU,2017-03-29
46912,NA,2017-06-29
46913,NA,2016-10-17
46913,EU,2016-10-17
46915,NA,2016-12-19
46915,EU,2016-12-19
46917,NA,2016-08-30
46917,EU,2016-08-30
46918,NA,2017-06-09
46918,EU,2017-06-09
46920,NA,2017-04-28
46920,EU,2017-04-28
46923,NA,2017-06-15
46923,EU,2017-06-15
46924,NA,2017-04-27
46924,EU,2017-04-27
46925,NA,2019-11-03
46925,EU,2019-11-03
46926,NA,2003-02-10
46934,NA,2017-06-20
46934,EU,2017-06-20
46936,NA,2019-08-03
46936,EU,2019-08-03
46937,NA,2017-02-10
46941,NA,1998-01-01
46951,NA,2005-01-01
46955,NA,2001-01-01
46956,NA,2006-06-12
46957,NA,2016-11-02
46957,EU,2016-11-02
46960,NA,2017-03-21
46960,EU,2017-03-21
46961,NA,2017-03-30
46961,EU,2017-03-30
46962,NA,2017-03-30
46962,EU,2017-03-30
46963,NA,2017-03-30
46963,EU,2017-03-30
46964,NA,2017-06-16
46964,EU,2017-06-16
46965,NA,2017-02-15
46965,EU,2017-02-15
46967,NA,2017-06-30
46968,NA,2017-12-07
46970,NA,2016-12-05
46970,EU,2016-12-05
46971,NA,2017-05-31
46971,EU,2017-05-31
46974,NA,2017-05-19
46974,EU,2017-05-19
46975,NA,2017-06-22
46975,EU,2017-06-22
46976,NA,2017-04-13
46976,EU,2017-04-13
46978,NA,2017-06-30
46978,EU,2017-06-30
46982,NA,2015-05-08
46982,EU,2015-05-08
46983,NA,2017-03-31
46983,EU,2017-03-31
46984,NA,2017-01-31
46984,EU,2017-01-31
46985,NA,2020-07-31
46985,EU,2020-07-31
46985,JP,2020-07-31
46986,NA,2016-09-02
46986,EU,2016-09-02
46987,NA,2016-12-22
46987,EU,2016-12-22
46987,JP,2016-12-22
46988,NA,2016-06-15
46988,EU,2016-06-15
46989,NA,2016-07-08
46989,EU,2016-07-08
46990,NA,2017-05-04
46990,EU,2017-05-04
46991,NA,2016-12-16
46991,EU,2016-12-16
46992,NA,2016-08-12
46992,EU,2016-08-12
46993,NA,2017-02-24
46993,EU,2017-02-24
46994,NA,2017-06-29
46994,EU,2017-06-29
46995,NA,2017-03-28
46995,EU,2017-03-28
46996,NA,2017-06-30
46996,EU,2017-06-30
46997,NA,2017-06-28
46997,EU,2017-06-28
46998,NA,2017-06-15
46998,EU,2017-06-15
47000,NA,2006-08-23
47000,EU,2006-08-23
46999,NA,2017-03-16
46999,EU,2017-03-16
47001,NA,2017-06-08
47001,EU,2017-06-08
47002,NA,2016-05-27
47002,EU,2016-05-27
47003,NA,2016-02-02
47003,EU,2016-02-02
47004,NA,2017-04-27
47004,EU,2017-04-27
47006,NA,2017-06-02
47006,EU,2017-06-02
47007,NA,2017-03-29
47007,EU,2017-03-29
47008,NA,2017-05-23
47008,EU,2017-05-23
47009,NA,2017-02-23
47009,EU,2017-02-23
47010,NA,2017-02-27
47010,EU,2017-02-27
47015,NA,2017-04-21
47015,EU,2017-04-21
47016,NA,2017-06-28
47016,EU,2017-06-28
47017,NA,2017-06-15
47017,EU,2017-06-15
47019,NA,2017-04-12
47019,EU,2017-04-11
47020,NA,2009-03-02
47021,NA,2008-04-01
47021,EU,2008-04-01
47022,NA,2016-11-20
47022,EU,2016-11-20
47023,NA,2016-12-15
47023,EU,2016-12-15
47025,NA,2016-12-10
47025,EU,2016-12-10
47026,NA,2016-11-24
47026,EU,2016-11-24
47027,NA,2016-11-04
47027,EU,2016-11-04
47028,NA,2016-10-19
47028,EU,2016-10-19
47029,NA,2015-09-05
47029,EU,2015-09-05
47031,NA,1998-01-30
47031,EU,1998-01-30
47032,NA,2016-10-11
47032,EU,2016-10-11
47033,NA,2017-04-20
47033,EU,2017-04-20
47034,NA,2017-02-24
47034,EU,2017-02-24
47037,NA,2019-03-19
47037,EU,2019-03-19
47040,NA,2017-06-06
47040,EU,2017-06-06
47043,NA,2016-09-01
47043,EU,2016-09-01
47045,NA,2017-03-20
47045,EU,2017-03-20
47046,NA,2017-05-30
47046,EU,2017-05-30
47049,NA,2017-06-02
47049,EU,2017-06-02
47050,NA,2017-04-26
47050,EU,2017-04-26
47051,NA,2017-02-22
47051,EU,2017-02-22
47052,NA,2017-04-19
47052,EU,2017-04-19
47053,NA,2017-10-20
47053,EU,2017-10-20
47054,NA,2017-07-04
47055,NA,2016-10-19
47055,EU,2016-10-19
47057,NA,2017-02-08
47057,EU,2017-02-08
47059,NA,2016-12-21
47059,EU,2016-12-21
47060,NA,2016-07-21
47060,EU,2016-07-21
47061,NA,2016-11-28
47061,EU,2016-11-28
47062,NA,2016-09-29
47062,EU,2016-09-29
47063,NA,2016-07-05
47063,EU,2016-07-05
47064,NA,1993-01-01
47065,NA,1990-01-01
47066,NA,2017-07-12
47066,EU,2017-07-12
47067,NA,2017-06-29
47067,EU,2017-06-29
47068,NA,2004-05-11
47068,EU,2004-05-11
47068,JP,2004-05-11
47069,NA,2018-08-24
47069,EU,2018-08-24
47072,NA,2017-06-29
47072,EU,2017-06-29
47074,NA,2019-01-29
47074,EU,2019-01-29
47075,JP,1995-12-22
47077,NA,2016-10-23
47077,EU,2016-10-23
47083,NA,2014-04-01
47083,JP,2016-02-14
47085,NA,2016-10-14
47085,EU,2016-10-14
47084,NA,2005-01-25
47084,JP,2003-08-28
47086,NA,2019-02-01
47086,EU,2019-02-01
47087,NA,2017-04-26
47087,EU,2017-04-26
47088,NA,2017-10-18
47088,EU,2017-10-18
47089,NA,2017-03-29
47089,EU,2017-03-29
47090,NA,2016-07-05
47090,EU,2016-07-05
47091,NA,2016-12-07
47091,EU,2016-12-07
47092,NA,2017-12-05
47092,EU,2017-12-05
47093,NA,2016-07-19
47093,EU,2016-07-19
47094,NA,2015-07-28
47094,EU,2015-07-28
47095,NA,2017-03-22
47095,EU,2017-03-22
47097,NA,2017-06-20
47097,EU,2017-06-20
47096,NA,2017-09-12
47096,EU,2017-09-12
47099,NA,2020-07-23
47098,NA,2018-04-16
47098,EU,2018-04-16
47100,NA,2017-07-05
47100,EU,2017-07-05
47101,NA,2016-09-16
47101,EU,2016-09-16
47102,NA,2016-09-28
47102,EU,2016-09-28
47104,NA,2017-01-19
47104,EU,2017-01-19
47103,NA,2017-03-29
47103,EU,2017-03-29
47106,NA,2017-05-18
47106,EU,2017-05-18
47105,NA,2017-03-14
47105,EU,2017-03-14
47107,NA,2015-09-04
47107,EU,2015-09-04
47108,NA,2016-12-20
47108,EU,2016-12-20
47109,NA,2016-06-01
47109,EU,2016-06-01
47111,NA,2018-01-01
47111,EU,2018-01-01
47112,NA,2017-05-10
47112,EU,2017-05-10
47113,NA,2017-05-04
47113,EU,2017-05-04
47114,NA,2018-11-13
47114,EU,2018-11-13
47115,NA,2017-05-30
47115,EU,2017-05-30
47128,NA,2016-09-13
47128,EU,2016-09-13
47129,NA,2017-05-02
47129,EU,2017-05-02
47130,NA,1995-01-01
47131,NA,2017-06-19
47131,EU,2017-06-19
47132,NA,2016-05-25
47132,EU,2016-05-25
47133,NA,2016-12-15
47133,EU,2016-12-15
47134,NA,2017-05-30
47134,EU,2017-05-30
47135,NA,1986-01-01
47135,EU,1987-01-01
47135,JP,1986-01-01
47136,NA,2017-05-23
47136,EU,2017-05-23
47139,NA,2017-07-06
47140,NA,2016-12-08
47140,EU,2016-12-08
47141,NA,2017-06-30
47141,EU,2017-06-30
47141,JP,2016-04-28
47142,NA,2017-06-01
47142,EU,2017-06-01
47143,NA,2016-04-15
47143,EU,2016-04-15
47144,NA,2016-10-27
47144,EU,2016-10-27
47145,NA,2015-09-08
47145,EU,2015-09-08
47146,NA,2017-05-09
47146,EU,2017-05-09
47148,NA,2017-06-08
47148,EU,2017-06-08
47147,NA,2017-02-21
47147,EU,2017-02-21
47149,NA,2017-03-31
47149,EU,2017-03-31
47150,NA,2017-04-25
47150,EU,2017-04-25
47151,NA,2017-06-15
47151,EU,2017-06-15
47152,NA,2016-08-18
47152,EU,2016-08-18
47153,NA,2016-05-01
47153,EU,2016-05-01
47154,NA,2016-09-14
47154,EU,2016-09-14
47155,NA,2016-04-05
47155,EU,2016-04-05
47156,NA,2016-09-15
47156,EU,2016-09-15
47158,NA,2016-08-31
47158,EU,2016-08-31
47159,NA,2016-06-07
47159,EU,2016-06-07
47160,NA,2017-06-09
47160,EU,2017-06-09
47162,NA,2017-07-07
47167,NA,2017-07-01
47170,NA,2017-03-20
47170,EU,2017-03-20
47169,NA,2018-02-28
47169,EU,2018-02-28
47177,JP,2005-07-21
47179,JP,2004-08-26
47180,JP,2007-07-26
47181,JP,2008-11-20
47182,JP,2012-11-29
47183,NA,1996-01-01
47185,NA,2017-03-10
47185,EU,2017-03-10
47186,NA,2017-07-06
47186,EU,2017-07-06
47187,NA,2017-07-06
47187,EU,2017-07-06
47188,NA,2017-07-17
47188,EU,2017-07-17
47189,NA,2017-05-16
47189,EU,2017-05-16
47191,NA,2016-09-07
47191,EU,2016-09-07
47218,NA,2017-06-21
47218,EU,2017-06-21
47219,NA,2017-06-21
47219,EU,2017-06-21
47220,NA,2017-06-21
47220,EU,2017-06-21
47221,NA,2017-06-21
47221,EU,2017-06-21
47222,NA,2017-06-21
47222,EU,2017-06-21
47223,NA,2017-06-21
47223,EU,2017-06-21
47224,NA,2017-06-21
47224,EU,2017-06-21
47225,NA,2017-06-21
47225,EU,2017-06-21
47226,NA,2017-06-21
47226,EU,2017-06-21
47228,NA,2017-06-21
47228,EU,2017-06-21
47227,NA,2017-06-21
47227,EU,2017-06-21
47230,NA,2017-05-10
47230,EU,2017-05-10
47229,NA,2017-06-21
47229,EU,2017-06-21
47231,NA,2017-01-27
47231,EU,2017-01-27
47232,NA,2017-02-23
47232,EU,2017-02-23
47233,NA,2017-03-18
47233,EU,2017-03-18
47234,NA,2018-08-09
47234,EU,2018-08-09
47235,NA,2017-05-11
47235,EU,2017-05-11
47235,JP,2017-05-11
47236,NA,2015-05-22
47236,EU,2015-05-22
47237,NA,2017-02-07
47237,EU,2017-02-07
47239,NA,2017-07-07
47239,EU,2017-07-07
47240,NA,2016-06-20
47240,EU,2016-06-20
47241,NA,2016-08-08
47241,EU,2016-08-08
47242,NA,2017-04-11
47242,EU,2017-04-11
47244,NA,2017-01-01
47245,NA,2017-06-14
47245,EU,2017-06-14
47246,NA,2017-01-17
47246,EU,2017-01-17
47251,NA,2016-05-26
47251,EU,2016-05-26
47252,NA,2017-09-28
47252,EU,2017-09-28
47256,NA,2016-10-21
47256,EU,2016-10-21
47257,NA,2017-05-20
47257,EU,2017-05-20
47258,NA,2017-02-21
47259,NA,2017-04-18
47261,NA,2017-03-15
47261,EU,2017-03-15
47262,JP,2002-08-01
47263,EU,2005-11-16
47263,JP,2005-11-16
47264,JP,2004-01-22
47265,JP,2003-02-13
47267,NA,2017-07-10
47267,EU,2017-07-10
47269,JP,2011-09-29
47272,JP,1997-12-18
47273,JP,1998-07-09
47275,NA,1992-10-01
47282,NA,2017-05-23
47282,EU,2017-05-23
47284,NA,2015-04-11
47284,EU,2015-04-11
47286,NA,2016-01-29
47286,EU,2016-01-29
47288,NA,2017-01-16
47288,EU,2017-01-16
47289,NA,2017-04-22
47289,EU,2017-04-22
47290,NA,2017-02-28
47290,EU,2017-02-28
47291,NA,2016-01-06
47291,EU,2016-01-06
47292,NA,2016-12-14
47292,EU,2016-12-14
47293,NA,2015-07-10
47293,EU,2015-07-10
47296,NA,2017-02-10
47296,EU,2017-02-10
47297,NA,2017-05-03
47297,EU,2017-05-03
47298,NA,2016-10-28
47298,EU,2016-10-28
47299,NA,2017-05-08
47299,EU,2017-05-08
47300,NA,2017-01-29
47300,EU,2017-01-29
47301,NA,2017-02-08
47301,EU,2017-02-08
47302,NA,2016-07-22
47302,EU,2016-07-22
47304,NA,2017-06-16
47304,EU,2017-06-16
47305,NA,2017-06-19
47305,EU,2017-06-19
47306,NA,2017-06-16
47306,EU,2017-06-16
47307,NA,2017-06-12
47307,EU,2017-06-12
47308,NA,2017-06-03
47308,EU,2017-06-03
47309,NA,2017-02-22
47309,EU,2017-02-22
47310,NA,2017-06-09
47310,EU,2017-06-09
47311,NA,2017-06-13
47311,EU,2017-06-13
47312,NA,2017-06-08
47312,EU,2017-06-08
47313,NA,2017-06-10
47313,EU,2017-06-10
47315,NA,2017-03-08
47315,EU,2017-03-08
47316,NA,2017-06-07
47316,EU,2017-06-07
47317,NA,2017-03-17
47317,EU,2017-03-17
47318,NA,2017-07-05
47318,EU,2017-07-05
47324,NA,2017-07-11
47324,EU,2017-07-11
47324,JP,2017-07-11
47326,NA,1993-11-01
47326,EU,1993-06-01
47328,NA,2017-06-20
47328,EU,2017-06-20
47327,NA,2016-10-25
47327,EU,2016-10-25
47329,NA,2017-03-01
47329,EU,2017-03-01
47330,NA,2017-04-04
47330,EU,2017-04-04
47338,NA,2017-06-29
47338,EU,2017-06-29
47339,NA,2017-02-21
47339,EU,2017-02-21
47341,NA,2015-07-24
47348,NA,2018-08-28
47348,JP,2017-03-18
47354,NA,2017-07-11
47356,NA,2016-12-20
47357,NA,2017-02-24
47359,NA,2017-05-31
47359,EU,2017-05-31
47360,NA,2017-06-16
47360,EU,2017-06-16
47361,NA,2016-03-08
47362,NA,2000-01-01
47364,NA,2017-07-15
47364,EU,2017-07-15
47365,NA,2017-06-14
47365,EU,2017-06-14
47368,NA,2019-02-08
47368,EU,2018-12-07
47368,JP,2016-07-16
47369,NA,2003-10-01
47369,EU,2001-01-01
47370,NA,2020-01-17
47370,EU,2020-01-17
47371,NA,2017-01-01
47372,NA,2017-01-21
47372,EU,2017-01-08
47373,NA,2017-03-23
47373,EU,2017-03-23
47376,NA,2014-12-12
47377,NA,2020-07-23
47377,EU,2020-07-23
47380,NA,2017-07-14
47380,EU,2017-07-14
47381,NA,2017-01-26
47381,EU,2017-01-26
47382,NA,2017-03-14
47382,EU,2017-03-14
47383,NA,2017-05-17
47383,EU,2017-05-17
47384,NA,2016-10-24
47384,EU,2016-10-24
47385,NA,2016-09-30
47385,EU,2016-09-30
47386,NA,2017-05-26
47386,EU,2017-05-26
47387,NA,2016-10-24
47387,EU,2016-10-24
47388,NA,2017-04-25
47388,EU,2017-04-25
47389,NA,2017-03-21
47389,EU,2017-03-21
47390,NA,2017-02-17
47390,EU,2017-02-17
47391,NA,2017-07-07
47391,EU,2017-07-07
47392,NA,2017-07-07
47392,EU,2017-07-07
47393,NA,2017-07-07
47393,EU,2017-07-07
47394,NA,2017-07-06
47394,EU,2017-07-06
47395,NA,2017-07-12
47395,EU,2017-07-12
47396,NA,2017-05-10
47396,EU,2017-05-10
47397,NA,2017-03-09
47397,EU,2017-03-09
47398,NA,2017-04-11
47398,EU,2017-04-11
47399,NA,2017-04-27
47399,EU,2017-04-27
47401,NA,2017-04-25
47401,EU,2017-04-25
47402,NA,2016-08-10
47402,EU,2016-08-10
47403,NA,2017-01-01
47404,NA,2016-03-07
47404,EU,2016-03-07
47406,NA,2017-10-02
47406,EU,2017-10-02
47407,NA,2017-05-12
47407,EU,2017-05-12
47408,NA,2017-03-30
47408,EU,2017-03-30
47409,NA,2017-05-31
47409,EU,2017-05-31
47411,NA,2017-03-20
47411,EU,2017-03-20
47412,NA,2018-01-01
47412,EU,2018-01-01
47413,NA,1980-01-01
47413,JP,1983-04-01
47414,NA,1999-11-13
47415,NA,2000-11-15
47415,EU,2000-11-15
47416,NA,2001-08-20
47416,EU,2001-08-20
47418,NA,2017-05-11
47418,EU,2017-05-11
47421,NA,2017-02-16
47421,EU,2017-02-16
47422,NA,2017-06-20
47422,EU,2017-06-20
47423,NA,2016-08-22
47423,EU,2016-08-22
47424,NA,2017-03-13
47424,EU,2017-03-13
47428,JP,2012-12-21
47429,JP,2001-11-29
47430,JP,2005-09-28
47431,NA,2017-09-12
47431,EU,2017-09-12
47432,NA,1992-03-01
47433,NA,1990-06-01
47434,NA,2017-06-01
47434,EU,2017-06-01
47435,NA,2017-02-13
47435,EU,2017-02-13
47436,NA,2016-12-13
47436,EU,2016-12-13
47437,NA,2017-07-15
47437,EU,2017-07-15
47438,NA,1980-01-01
47439,NA,2017-07-14
47439,EU,2017-07-14
47440,NA,2004-11-02
47442,NA,2017-02-26
47442,EU,2017-02-26
47441,NA,2017-07-14
47441,EU,2017-07-14
47445,NA,2002-09-04
47444,NA,2005-09-04
47446,NA,2004-09-09
47447,NA,2006-10-30
47449,NA,2017-02-15
47449,EU,2017-02-15
47450,NA,2017-05-19
47450,EU,2017-05-19
47451,NA,2017-03-24
47451,EU,2017-03-24
47452,NA,2017-06-05
47452,EU,2017-06-05
47453,NA,2017-05-15
47453,EU,2017-05-15
47454,NA,2017-06-27
47454,EU,2017-06-27
47455,NA,2017-09-20
47455,EU,2017-09-20
47456,NA,2017-06-01
47456,EU,2017-06-01
47457,NA,2017-03-27
47457,EU,2017-03-27
47458,NA,2017-04-28
47458,EU,2017-04-28
47460,NA,2017-03-09
47460,EU,2017-03-09
47461,NA,2017-04-25
47461,EU,2017-04-25
47461,JP,2017-04-25
47462,NA,2016-09-07
47462,EU,2016-09-07
47463,NA,2015-08-21
47463,EU,2015-08-21
47464,NA,2017-02-24
47464,EU,2017-02-24
47465,NA,2017-06-05
47465,EU,2017-06-05
47468,JP,1994-12-22
47470,NA,2017-01-06
47470,EU,2017-01-06
47471,NA,2017-07-18
47472,NA,2017-07-18
47474,NA,2017-05-04
47474,EU,2017-05-04
47475,NA,2015-08-26
47475,EU,2015-08-26
47476,NA,2016-07-11
47476,EU,2016-07-11
47477,NA,2015-10-12
47477,EU,2015-10-12
47478,NA,2017-01-31
47478,EU,2017-01-31
47479,NA,2017-02-10
47479,EU,2017-02-10
47481,NA,2017-04-14
47481,EU,2017-04-14
47480,NA,2017-07-14
47480,EU,2017-07-14
47482,NA,2016-12-14
47482,EU,2016-12-14
47483,NA,2017-04-12
47483,EU,2017-04-12
47484,NA,2013-07-03
47485,NA,2022-01-01
47485,EU,2022-01-01
47486,NA,2017-05-04
47487,NA,2017-05-24
47487,EU,2017-05-24
47488,NA,2016-11-16
47488,EU,2016-11-16
47489,NA,2015-06-17
47489,EU,2015-06-17
47490,NA,2017-06-12
47490,EU,2017-06-12
47492,NA,2017-04-18
47492,EU,2017-04-18
47493,JP,1995-10-13
47494,NA,1996-02-26
47496,JP,1995-10-06
47497,JP,1995-12-22
47498,JP,1995-09-29
47499,JP,1995-12-22
47500,JP,1995-12-08
47501,NA,1995-09-11
47504,NA,2017-05-18
47504,EU,2017-05-18
47505,NA,2017-07-10
47505,EU,2017-07-10
47506,NA,2017-01-01
47507,NA,2017-06-30
47507,EU,2017-06-30
47508,EU,1993-01-01
47508,JP,1993-01-01
47510,NA,2017-07-12
47510,EU,2017-07-12
47511,NA,2016-08-05
47511,EU,2016-08-05
47512,NA,2016-12-13
47512,EU,2016-12-13
47513,NA,2017-03-06
47513,EU,2017-03-06
47514,NA,2017-07-04
47514,EU,2017-07-04
47515,EU,2008-11-20
47516,NA,2017-07-18
47516,EU,2017-07-18
47517,NA,2017-06-14
47517,EU,2017-06-14
47518,NA,2017-07-01
47518,EU,2017-07-01
47519,NA,2017-07-05
47519,EU,2017-07-05
47520,NA,2017-03-03
47520,EU,2017-03-03
47521,NA,2017-07-18
47521,EU,2017-07-18
47522,NA,2017-06-02
47522,EU,2017-06-02
47523,NA,2017-07-06
47523,EU,2017-07-06
47524,NA,2016-08-01
47524,EU,2016-08-01
47525,NA,2017-05-18
47525,EU,2017-05-18
47526,NA,2017-07-14
47526,EU,2017-07-14
47527,NA,2017-07-07
47527,EU,2017-07-07
47528,NA,2017-07-19
47528,EU,2017-07-19
47529,NA,2017-08-08
47529,EU,2017-08-08
47533,JP,1999-07-22
47537,NA,1988-01-01
47538,NA,2017-05-16
47538,EU,2017-05-16
47539,NA,2016-12-15
47539,EU,2016-12-15
47541,NA,2017-05-01
47541,EU,2017-05-01
47540,NA,2017-08-21
47540,EU,2017-08-21
47542,NA,2017-03-30
47542,EU,2017-03-30
47543,NA,2006-04-14
47545,NA,2017-07-13
47545,EU,2017-07-13
47548,NA,2017-05-19
47548,EU,2017-05-19
47549,NA,2017-07-19
47549,EU,2017-07-19
47551,NA,2017-07-13
47551,EU,2017-07-13
47552,NA,2016-10-07
47552,EU,2016-10-07
47553,NA,2017-01-31
47553,EU,2017-01-31
47555,NA,2017-02-21
47555,EU,2017-02-21
47556,NA,2016-09-02
47556,EU,2016-09-02
47554,NA,2017-06-15
47554,EU,2017-06-15
47557,NA,2017-06-01
47557,EU,2017-06-01
47559,NA,2017-05-18
47559,EU,2017-05-18
47558,NA,2016-10-25
47558,EU,2016-10-25
47560,NA,2016-08-08
47560,EU,2016-08-08
47562,NA,2017-05-10
47562,EU,2017-05-10
47561,NA,2017-03-01
47561,EU,2017-03-01
47563,NA,2017-02-24
47563,EU,2017-02-24
47567,NA,2016-11-21
47567,EU,2016-11-21
47564,NA,2017-02-03
47564,EU,2017-02-03
47566,NA,2017-05-30
47566,EU,2017-05-30
47568,NA,2017-05-01
47568,EU,2017-05-01
47565,NA,2017-02-14
47565,EU,2017-02-14
47569,NA,2017-03-17
47569,EU,2017-03-17
47571,NA,2017-06-10
47571,EU,2017-06-10
47573,NA,2017-10-31
47573,EU,2017-10-31
47574,NA,2017-07-20
47576,NA,2015-03-12
47577,NA,2014-05-09
47577,EU,2014-05-09
47581,NA,2021-06-04
47581,EU,2021-06-04
47583,NA,1991-10-01
47591,NA,2016-12-21
47591,EU,2016-12-21
47592,NA,2017-08-08
47593,NA,2017-07-21
47593,EU,2017-07-21
47597,NA,2017-07-22
47597,EU,2017-07-22
47598,NA,2017-06-07
47598,EU,2017-06-07
47599,NA,2017-04-20
47599,EU,2017-04-20
47603,NA,2017-04-24
47603,EU,2017-04-24
47601,NA,2017-10-17
47601,EU,2017-10-17
47605,EU,2001-10-19
47612,NA,1996-09-23
47613,NA,1997-01-01
47617,NA,2017-05-05
47617,EU,2017-05-05
47618,NA,2017-05-10
47618,EU,2017-05-10
47619,NA,2017-08-11
47619,EU,2017-08-11
47620,NA,2017-03-18
47620,EU,2017-03-18
47625,JP,1995-12-01
47631,NA,2017-05-23
47636,NA,2017-07-10
47636,EU,2017-07-10
47638,NA,2017-04-01
47638,EU,2017-04-01
47642,NA,2008-04-21
47643,NA,2017-11-07
47643,EU,2017-11-07
47644,NA,2017-09-05
47644,EU,2017-09-06
47644,JP,2017-09-28
47645,NA,2024-01-01
47645,EU,2024-01-01
47646,NA,2018-08-14
47646,EU,2018-08-14
47647,NA,2017-06-19
47647,EU,2017-06-19
47660,NA,2017-01-10
47660,EU,2017-01-10
47659,NA,2017-02-27
47659,EU,2017-02-27
47661,NA,2017-05-24
47661,EU,2017-05-24
47662,NA,2017-04-14
47662,EU,2017-04-14
47663,NA,2013-08-11
47663,EU,2011-08-11
47665,NA,2016-10-13
47665,EU,2016-10-13
47666,NA,2017-03-31
47666,EU,2017-03-31
47668,NA,2016-10-31
47668,EU,2016-10-31
47669,NA,2017-07-20
47669,EU,2017-07-20
47671,NA,2005-03-22
47673,NA,1991-12-13
47675,NA,2017-03-15
47675,EU,2017-03-15
47680,NA,2016-02-23
47682,NA,2017-07-27
47682,EU,2017-07-27
47684,NA,2015-05-28
47684,EU,2015-05-28
47714,NA,2017-03-30
47714,EU,2017-03-30
47717,NA,2017-05-04
47719,NA,2017-08-29
47719,EU,2017-08-29
47721,NA,1994-04-01
47723,NA,1993-01-01
47724,NA,1996-07-01
47725,NA,2017-07-20
47725,EU,2017-07-20
47726,NA,1991-09-01
47728,NA,2017-06-30
47728,EU,2017-06-30
47729,NA,2016-09-07
47729,EU,2016-09-07
47730,NA,2016-11-01
47730,EU,2016-11-01
47731,NA,2017-07-03
47731,EU,2017-07-03
47732,NA,2017-06-20
47732,EU,2017-06-20
47733,NA,2017-06-02
47733,EU,2017-06-02
47735,NA,2017-05-31
47735,EU,2017-05-31
47734,NA,2017-05-09
47734,EU,2017-05-09
47736,NA,2017-07-07
47736,EU,2017-07-07
47737,NA,2016-11-07
47737,EU,2016-11-07
47738,NA,2017-06-19
47738,EU,2017-06-19
47739,NA,2016-11-17
47739,EU,2016-11-17
