gameId,gameName,playCount,backlogCount,replayCount,retiredPercentage,rating,completedCount
25841,One Piece: Treasure Cruise,0,4,0,46.7,63.0,12
25842,Rack N Ruin,0,157,1,4.5,57.0,11
25843,Medieval Defenders,0,24,0,13.9,37.0,7
25845,Elvandia Story,0,5,0,16.7,0.0,0
25847,Fuun Bakumatsuden,0,1,0,50.0,0.0,0
25848,G-Saviour,0,1,0,0.0,0.0,0
25849,Generation of Chaos: Desire,0,1,0,0.0,0.0,0
25850,Generation of Chaos III,0,1,0,0.0,0.0,0
25851,Generation of Chaos IV,0,2,0,33.3,0.0,0
25852,Generation of Chaos: Next,0,1,0,0.0,0.0,0
25853,Ghost Vibration,0,8,1,10.0,60.0,1
25854,Groove Rider: Slot Car Racing,0,1,0,0.0,0.0,0
25856,Growlanser VI: Precarious World,0,26,0,3.6,0.0,1
25857,Guerrilla Strike,0,2,0,25.0,40.0,1
25858,Gunfighter II: Revenge of Jesse James,0,10,0,7.7,0.0,2
25859,Lost Within,0,5,0,20.0,60.0,3
25860,Hresvelgr: Formula Highpowered,0,3,0,25.0,0.0,0
25861,Hungry Ghosts,0,17,0,5.3,80.0,1
25862,Iridium Runners,0,8,0,18.2,45.0,1
25863,J-Phoenix,0,1,0,0.0,0.0,0
25864,J-Phoenix: Burst Tactics,0,1,0,0.0,0.0,0
25865,Lakeview Cabin Collection,12,1400,4,5.3,72.0,56
25866,Typer Shark!,3,61,1,19.4,50.0,18
25867,Telepath Tactics,0,37,0,15.2,65.0,2
25868,Jacked,1,7,0,10.0,0.0,2
25869,Jackie Chan Adventures,2,20,1,11.0,67.0,45
25871,Jetix Puzzle Buzzle,0,2,0,33.3,0.0,0
25873,Kaena,0,1,0,50.0,0.0,0
25872,Kaan: Barbarian's Blade,0,6,0,13.3,30.0,7
25874,Kakutou Bijin Wulong,0,3,0,40.0,10.0,0
25876,Lethal Skies Elite Pilot,0,1,0,0.0,0.0,0
25878,Lethal Skies II,0,2,0,25.0,0.0,1
25879,Lunatic Dawn Tempest,0,1,0,0.0,0.0,0
25880,Makai Tenshou,0,1,0,0.0,0.0,0
25881,Orboron,0,1,0,0.0,0.0,0
25882,Monster 4x4: Masters of Metal,0,2,0,33.3,0.0,0
25884,Monster Trux Extreme: Arena Edition,0,1,0,0.0,0.0,0
25885,Monster Trux Extreme: Offroad Edition,0,1,0,0.0,0.0,0
25886,Motor Mayhem: Vehicular Combat League,0,5,0,16.7,0.0,0
25887,Pro Evolution Soccer 2007,0,7,1,20.0,73.0,25
25888,Bug Village,0,0,0,0.0,0.0,2
25889,Collapse!,0,1,0,0.0,80.0,6
25891,SEGA Vintage Collection: Monster World,0,73,0,7.2,48.0,4
25893,Disney's Bonkers,1,35,4,5.1,68.0,39
25892,Sudoku (WP),0,0,0,18.8,53.0,13
25894,Bonkers Wax Up!,1,7,1,12.5,0.0,0
25895,MX Rider,0,1,0,0.0,80.0,1
25896,Nishikaze no Kyoushikyouku: The Rhapsody of Zephyr,0,1,0,0.0,0.0,0
25897,Ninkyouden: Toseinin Ichidaiki,0,2,0,33.3,0.0,0
25898,Offroad Extreme!,0,1,0,0.0,0.0,0
25899,Dark Echo,1,178,1,11.4,68.0,62
25901,Westerado: Double Barreled,12,1700,12,4.6,73.0,384
25900,The Tomorrow Children,0,27,0,36.2,52.0,3
25902,"Eden*: They Were Only Two, on the Planet",8,763,2,2.5,76.0,172
25903,Onmyou Taisenki: Byakko Enbu,0,1,0,0.0,0.0,0
25904,Onmyou Taisenki: Hasha no In,0,1,0,0.0,0.0,0
25905,Ougon Kishi Garo,0,1,0,0.0,0.0,0
25906,Pacific Warriors II: Dogfight,0,4,0,20.0,0.0,0
25907,Paris-Dakar Rally,0,8,0,7.1,55.0,5
25908,Phase Paradox,0,13,0,5.9,35.0,3
25909,PoPoLoCrois: Tsuki no Okite no Bouken,0,8,0,10.0,80.0,1
25910,Police 24/7,0,7,0,12.5,0.0,0
25911,Princess Maker 5,1,23,1,6.9,70.0,4
25912,Project Altered Beast,0,41,1,6.3,48.0,19
25913,Project Arms,0,3,0,20.0,0.0,1
25915,Project Minerva Professional,0,5,0,0.0,0.0,0
25916,Quest For Sleeping Beauty,0,3,0,40.0,0.0,0
25917,RA.ONE: The Game,0,2,0,20.0,25.0,2
25918,Raging Blades,0,12,0,7.7,0.0,0
25920,RC Revenge Pro,0,5,0,9.1,85.0,5
25919,Rasetsu Alternative,0,4,0,20.0,0.0,0
25922,Rebirth Moon,0,4,0,20.0,0.0,0
25921,RC Toy Machines,0,2,0,33.3,50.0,2
25923,Reveal Fantasia,0,10,0,9.1,0.0,0
25925,Postal 2: Paradise Lost,0,75,1,4.2,73.0,154
25926,Robin Hood's Quest,0,2,0,60.0,10.0,0
25927,Robin Hood: The Siege 2,0,1,0,0.0,0.0,0
25929,Cosmology of Kyoto,0,21,0,3.4,76.0,7
25931,Bonetown: The Power of Death,0,4,0,0.0,0.0,0
25930,Far Cry 4: Valley of the Yetis DLC,0,121,1,2.0,74.0,221
25932,Robot Warlords,0,13,0,17.6,45.0,1
25933,Rogue Hearts Dungeon,0,10,0,9.1,0.0,0
25934,RTX Red Rock,0,13,0,5.9,70.0,3
25935,Runabout 3 Neo Age,0,1,0,0.0,0.0,0
25936,Sacred Blaze,0,8,0,11.1,0.0,0
25937,Sagashi ni Ikouyo,0,1,0,0.0,0.0,0
25938,SAS: Anti Terror Force,0,1,0,0.0,0.0,0
25939,Spejs - A space adventure,0,0,0,0.0,0.0,1
25940,Seven: Molmorth no Kiheitai,0,12,0,7.7,0.0,0
25941,Shadow Tower: Abyss,0,1,0,0.0,0.0,0
25942,Shining Wind,0,21,0,4.2,50.0,2
25943,Shinjuku no Ookami,0,1,0,0.0,0.0,0
25944,Shinobido Imashime,0,1,0,0.0,0.0,0
25945,Shogun's Blade,0,2,0,33.3,0.0,0
25947,Cities XXL,1,219,0,19.9,50.0,10
25946,The Battle of Sol,1,104,0,2.8,0.0,2
25948,Cylne,0,23,0,6.5,0.0,6
25949,Freshman Year,1,66,0,3.3,44.0,50
25951,Default Dan,0,26,0,8.1,51.0,8
25950,Chronicles of a Dark Lord: Episode 2 - War of the Abyss,0,1,0,0.0,0.0,0
25952,Nightmares form the Deep 3: Davy Jones,0,1,0,0.0,0.0,0
25953,Rush on Rome,0,2,0,0.0,0.0,0
25954,Toilet Tycoon,0,20,1,7.4,60.0,5
25957,Sniper Assault,0,2,0,33.3,0.0,0
25959,Space Rebellion,0,1,0,0.0,0.0,0
25960,Space War Attack,0,1,0,0.0,0.0,0
25962,Splatter Master,0,10,0,10.5,56.0,7
25963,Sprint Car Challenge,0,1,0,0.0,0.0,0
25961,Special Forces,0,5,0,0.0,0.0,1
25964,Sprint Cars 2: Showdown at Eldora,0,2,0,33.3,0.0,0
25966,Stealth Force,0,1,0,0.0,0.0,0
25967,Stealth Force 2,0,3,0,25.0,0.0,0
25968,Steel Dragon EX,0,5,0,0.0,0.0,0
25971,Shadow Hunter,1,47,0,3.9,0.0,2
25972,Summon Night 3,0,25,1,0.0,0.0,2
25973,Summon Night 4,0,24,1,0.0,0.0,0
25974,SWAT Siege,0,1,0,0.0,0.0,0
25975,Gardens Inc.: From Rakes to Riches,2,106,2,8.8,57.0,18
25976,Romance of Rome,0,3,0,0.0,0.0,2
25977,TearRing Saga Series: Berwick Saga,0,1,0,0.0,0.0,0
25979,Tengai,0,37,0,3.1,73.0,26
25980,Tengai Makyou II: Manji Maru,0,1,0,0.0,0.0,0
25981,Tengai Makyou III: Namida,0,5,0,16.7,0.0,0
25982,XIII: Lost Identity,0,4,0,12.5,50.0,3
25983,WWE WrestleMania X8,0,22,0,16.1,58.0,25
25984,Max Steel: Covert Missions,0,13,0,9.5,50.0,6
25985,Mystery Masters: Psycho Train,3,190,0,2.9,56.0,42
25986,Dark Matter,1,110,0,3.9,0.0,12
25987,Viking Brothers,0,13,0,6.3,0.0,2
25988,Holy Umbrella: Dondera no Mubo,2,30,0,2.1,83.0,16
25989,Zombie Camp: Last Survivor,0,16,0,15.0,50.0,1
25990,Smugglers V: Invasion,1,70,0,6.6,0.0,1
25992,Harold,0,6,0,25.0,0.0,3
25991,Killing Floor 2,106,4500,109,13.0,72.0,765
25995,Movie Studio Boss: The Sequel,0,49,1,9.8,20.0,6
25994,Lex Mortis,0,25,0,14.3,50.0,5
25997,Oscura: Lost Light,1,197,0,5.5,53.0,28
25998,PeriAreion,1,59,0,7.6,0.0,2
25999,Sid Meier's Starships,10,907,5,8.4,63.0,78
26000,Stay Alight,1,47,0,8.2,80.0,9
26001,Starship Traveller,1,94,0,2.8,53.0,12
26002,Son of Nor,2,78,1,8.6,45.0,7
26003,Joe's Diner,0,90,0,10.9,53.0,16
26005,Fire: Ungh’s Quest,2,413,0,3.4,65.0,121
26006,Pillar,2,76,0,14.0,55.0,4
26007,Melodisle,0,1,0,0.0,0.0,0
26009,Test Drive Off-Road Wide Open,0,1,0,0.0,0.0,0
26012,The Lost,0,1,0,50.0,0.0,0
26014,The Ochimusha - Doemu Samurai Toujou,0,1,0,0.0,0.0,0
26015,The Offroad Buggy,0,1,0,0.0,0.0,0
26016,The Oneechanbara 2,0,1,0,0.0,0.0,0
26017,The Saiyuki Saruden,0,1,0,0.0,0.0,0
26018,The Snow Queen Quest,0,1,0,0.0,0.0,0
26019,The Toubou Prisoner,0,1,0,0.0,0.0,0
26020,Tokyo Xtreme Racer 3,1,25,0,11.1,60.0,7
26021,Tokyo Xtreme Racer DRIFT,0,1,0,0.0,0.0,0
26022,Tokyo Xtreme Racer: Drift 2,1,21,1,0.0,47.0,5
26023,Torneko Adventures 3: Mysterious Dungeon,0,1,0,0.0,0.0,0
26024,Torrente 3: The Protector,0,1,0,0.0,0.0,0
26025,Twin Caliber,0,7,0,20.0,33.0,1
26026,V-Rally 3,0,41,1,9.2,63.0,18
26027,Venus & Braves: Majo to Megami to Horobi no Yogen,0,13,0,13.3,0.0,0
26028,Vietnam: The Tet Offensive,0,1,0,0.0,0.0,0
26029,Violet no Atelier,0,1,0,0.0,0.0,0
26030,Whiteout,0,4,0,33.3,0.0,0
26031,Wizardry Gaiden: Sentou no Kangoku - Prisoners of the Battles,0,5,0,14.3,0.0,1
26032,Wizardry Summoner,0,5,0,16.7,0.0,0
26033,Wizardry X 2: Mugen no Gakuto,0,1,0,0.0,0.0,0
26034,Wizardry X: Zensen no Gakufu,0,1,0,0.0,0.0,0
26035,World of Outlaws: Sprint Cars 2002,0,7,0,9.1,85.0,3
26037,World War Zero,0,16,1,11.1,70.0,8
26038,WRC 3,0,13,0,3.7,73.0,13
26039,WRC 4,0,11,0,16.0,81.0,10
26040,WRC: Rally Evolved,1,11,0,8.3,80.0,11
26041,X-treme Quads,0,1,0,20.0,40.0,3
26042,Xyanide: Resurrection,0,1,0,0.0,0.0,0
26043,Yakuza Fury,0,11,0,7.1,15.0,2
26044,Zill O'll Infinite,0,15,0,6.3,0.0,0
26045,Zombie Attack,0,2,0,33.3,0.0,0
26046,Zombie Hunters,0,23,0,12.1,53.0,6
26047,Zombie Hunters 2,0,16,0,8.3,68.0,6
26048,Zombie Zone,0,8,0,18.2,80.0,1
26050,Barony,30,1200,11,7.6,63.0,68
26049,The Evil Within: The Consequence,1,152,0,0.8,76.0,362
26051,Fine Sweeper,1,129,2,9.4,66.0,44
26052,Industry Transporters,0,10,0,16.7,0.0,0
26053,Prism,0,2,0,0.0,0.0,0
26054,Project Tarvotan,0,27,0,12.1,0.0,2
26055,Star Chronicles: Delta Quadrant,5,354,2,9.5,30.0,19
26056,Super Slam Dunk Touchdown,0,22,0,8.3,0.0,0
26057,Withstand: Apotheosis,0,18,0,10.0,0.0,0
26058,Sky Force 2014,0,0,0,66.7,0.0,1
26060,Bloodsports.TV,4,405,1,11.9,70.0,16
26062,The Great Battles of Alexander,0,9,0,0.0,90.0,1
26061,Ivanhoe,0,1,1,40.0,30.0,2
26063,The Great Battles of Caesar,0,9,0,0.0,0.0,0
26064,The Great Battles of Hannibal,0,10,0,0.0,0.0,0
26065,7 Sins,0,12,0,12.5,48.0,16
26067,Metal Gear Rising: Revengeance - VR Mission Expansion DLC,0,0,0,0.0,0.0,1
26068,major league baseball feating ken griffey jr,0,0,0,0.0,90.0,1
26069,Music: Music Creation for the Playstation,0,5,0,8.3,70.0,6
26070,Asterix,0,20,0,9.5,66.0,37
26071,The Lost Valley,2,71,0,6.7,39.0,27
26072,Im Tal des Schreckens III,0,0,0,0.0,0.0,1
26073,Destroy the Postbote Series,0,0,0,0.0,50.0,1
26074,Alte Macht Neo - Finale,0,0,0,0.0,20.0,1
26075,Alte Macht Neo 2 - Zeit,0,0,0,0.0,20.0,1
26076,Alte Macht 5 - Das Ende der Kraft,0,0,0,0.0,30.0,1
26077,Alte Macht X - Ragnarok,0,0,0,0.0,40.0,1
26078,Alte Macht Quest,0,0,0,0.0,20.0,1
26079,Alte Macht Licht,0,0,0,0.0,30.0,1
26081,Light Bound,0,44,0,8.3,0.0,0
26082,Conker's Big Reunion - Episode 1,0,0,0,0.0,60.0,1
26084,Voxelized,0,112,0,26.1,14.0,35
26085,Mario Kart 8 - Animal Crossing DLC,0,47,2,3.0,80.0,147
26086,Deepworld,1,64,0,20.9,0.0,4
26083,Die Hard (1989),0,1,0,0.0,0.0,0
26088,Ten Years of Sleep Prologue,0,1,0,0.0,0.0,0
26087,Invisible Apartment Zero,0,15,0,7.7,50.0,9
26089,Madden '99,0,0,0,0.0,70.0,1
26090,Madden 64,0,0,0,0.0,80.0,1
26091,NBA In The Zone '99,0,4,0,12.5,70.0,3
26092,NBA Jam '99,0,0,0,0.0,70.0,1
26093,Alphabeats,0,1,0,0.0,0.0,0
26094,C. Kane,1,39,0,2.3,0.0,4
26095,Convoy,6,900,11,5.9,65.0,65
26097,Nightscreen's Pilgrims - Grenzland Tales,0,0,0,0.0,0.0,1
26098,Mind Snares: Alice's Journey,7,240,0,1.7,65.0,164
26099,House of Caravan,1,205,0,4.2,53.0,66
26101,Broken Age: Act 2,0,64,0,2.8,70.0,112
26100,Spooky's Jump Scare Mansion,41,1300,9,15.4,68.0,351
26102,Kung-Fu High Impact,0,5,0,11.1,65.0,3
26103,Dark Souls 2 Scholar of the First Sin,0,0,1,0.0,0.0,0
26104,the evil within : the consequence,0,0,0,0.0,0.0,1
26105,Philia: The Sequel to Elansar,0,11,0,7.7,50.0,1
26108,Shiftlings,6,835,2,5.2,63.0,12
26110,Mushroom Men: Truffle Trouble,1,99,0,1.9,0.0,3
26115,DRAGON: A Game About a Dragon,2,242,0,8.9,53.0,33
26117,Dustoff Heli Rescue,1,80,0,7.5,70.0,6
26116,Dungeons 2,46,3800,20,6.9,67.0,341
26118,Star Ruler 2,3,137,2,10.9,0.0,10
26120,The Guild: Gold Edition,5,328,5,10.7,42.0,32
26123,Assault Suit Leynos 2,0,15,1,6.3,0.0,0
26122,The Evil Within: The Consequence,0,0,0,0.0,0.0,1
26124,Assault Suits Valken 2,0,3,0,25.0,0.0,0
26125,Hurrican,1,4,0,0.0,80.0,2
26126,special forces nemesis strike,0,0,0,0.0,0.0,1
26128,Treeker: The Lost Glasses,1,57,0,2.7,80.0,14
26127,Lost Ark,109,2200,22,26.2,70.0,432
26129,To the Moon: Holiday Minisode 2,0,26,1,1.0,75.0,177
26130,Mighty Dungeons,2,31,0,5.9,0.0,1
26131,Virus 14,0,2,0,33.3,0.0,0
26132,Musclecar Online,0,23,0,8.0,0.0,0
26133,Conker's Big Reunion,0,4,0,5.3,48.0,14
26134,Super Pixalo,0,1,0,0.0,0.0,0
26135,Damnation: City of Death,0,37,0,14.0,18.0,0
26136,Pro Rugby Manager 2015,0,9,0,21.4,0.0,2
26138,Amazing Adventures: The Caribbean Secret,1,8,0,15.4,35.0,3
26139,The Perils of Man,1,93,0,1.5,64.0,41
26140,Broken Age: The Complete Adventure,0,1,0,0.0,0.0,0
26141,Pokémon Insurgence,3,54,1,9.4,83.0,52
26142,Ultimate Tic-Tac-Toe,9,232,4,20.8,56.0,50
26144,Implosion: Never Lose Hope,1,53,3,8.9,66.0,29
26145,Uncanney Valley,0,0,0,100.0,0.0,0
26146,Exanima,10,380,5,8.0,66.0,24
26147,"Guns, Gore & Cannoli",7,509,1,2.6,71.0,382
26149,"Star Voyager (1982, Acclaim)",0,6,0,25.0,0.0,0
26150,Chroma Squad,28,3700,28,5.2,77.0,575
26151,Phantasmal,2,50,0,8.8,40.0,2
26152,Subterrain,18,2000,11,3.7,72.0,53
26153,Disney Infinity - The Lone Ranger Play Set,0,0,0,0.0,0.0,1
26154,Gemcraft: Chasing Shadows,19,1100,13,7.4,75.0,119
26157,Sky Force Anniversary,8,498,5,5.2,76.0,200
26158,http://supertestoboostsfacts.com/bellalift-funciona/,0,0,0,0.0,0.0,0
26159,Fat Princess: Fistful of Cake,0,58,1,7.0,72.0,35
26160,Guns Gore and Cannoli,0,0,0,0.0,80.0,1
26161,Retro City Rampage,0,260,1,8.8,70.0,93
26163,One Piece: Gigant Battle,0,0,0,0.0,60.0,1
26164,Papa & Yo(+),0,0,0,0.0,0.0,0
26165,Run Sackboy Run,0,1,0,0.0,0.0,0
26166,MXGP: The Official Motocross Videogame,5,361,2,6.6,66.0,38
26167,Ronin,8,1200,10,6.6,71.0,311
26168,Olympia Rising,1,115,1,7.6,53.0,6
26169,Leilani's Island,0,0,0,100.0,0.0,0
26170,Wanderer,0,2,0,50.0,0.0,0
26171,Spark the Electric Jester,6,251,2,2.1,70.0,126
26172,Daylight RPG Maker,0,0,0,0.0,40.0,1
26173,Superglad,0,0,0,100.0,0.0,0
26174,Tasukete Tako-san,0,0,0,100.0,0.0,0
26175,Submerged,9,1100,4,3.2,63.0,558
26177,Mystery Trackers: Black Isle - Collector's Edition,0,0,0,0.0,80.0,1
26178,Regimental Chess,3,42,0,13.2,35.0,4
26179,Yo-kai Watch,8,612,14,5.5,75.0,480
26180,Overtake,0,1,0,50.0,0.0,0
26181,Sorcer Striker,0,8,0,5.6,75.0,9
26182,One Manga Day,4,165,0,6.4,42.0,113
26183,Rustbucket Rumble,2,90,0,8.8,0.0,3
26184,The Divide: Enemies Within,0,20,0,4.3,70.0,2
26188,Sanguis Origo,0,0,0,0.0,0.0,1
26185,Star Wars: The Force Unleashed II - Endor DLC,0,13,1,2.6,60.0,24
26189,Abyss Raiders: Uncharted,0,49,0,9.1,0.0,1
26186,Empress of the Deep 3: Legacy of the Phoenix,0,3,0,0.0,70.0,5
26187,Acidbomb,0,0,0,0.0,60.0,1
26190,Epic Arena,3,69,0,12.9,60.0,5
26191,Rooms: The Unsolvable Puzzle,2,20,0,7.4,90.0,5
26192,Warside,0,52,0,25.7,0.0,3
26193,"It came from space, and ate our brains",2,515,5,9.2,50.0,21
26194,Inazuma Eleven Go Chrono Stones,0,0,0,0.0,100.0,0
26200,Accidental Runner,0,5,0,54.5,10.0,0
26201,Dark Gates,0,31,0,11.1,0.0,1
26203,Night Mysteries: The Amphora Prisoner,2,52,0,11.7,58.0,16
26204,The Falling Sun,1,60,1,6.4,20.0,13
26205,TownCraft,0,80,1,12.1,43.0,7
26207,Runes of Brennos,1,96,0,6.3,45.0,8
26206,Hospital Manager,1,99,0,7.1,53.0,5
26208,Nerf N-Strike Elite,0,4,0,20.0,48.0,4
26209,Mystery Trackers: Four Aces - Collector's Edition,0,0,0,0.0,80.0,1
26210,Elvira II: The Jaws of Cerberus,0,14,0,5.6,0.0,3
26211,Elfland,0,0,0,100.0,0.0,0
26212,Cooking Academy: Fire and Knives,0,1,0,0.0,0.0,0
26213,Dark Matter,0,130,0,13.5,0.0,5
26214,Motorama,1,82,0,10.4,0.0,4
26215,Down To One,1,77,1,18.9,20.0,9
26216,Legend of Success Joe,1,4,0,14.3,0.0,2
26217,Attack on Titan: Humanity in Chains,0,19,0,13.5,55.0,26
26218,Gare Sapphire Mechs,0,63,0,12.5,0.0,0
26219,Thanatos: a Winterwitch Tale,0,1,0,0.0,0.0,0
26220,Voyage to Farland,0,25,0,19.4,0.0,0
26221,Magicraft : Swords and Sorcery,0,1,0,0.0,0.0,0
26222,Elf,1,77,0,6.7,20.0,6
26223,Marvel: Future Fight,0,2,0,59.1,63.0,7
26224,Eight Ball Deluxe,0,2,0,33.3,0.0,0
26225,Grim Legends 2: Song of the Dark Swan,8,513,0,1.6,66.0,271
26226,18 Wheels of Steel: Extreme Trucker,0,112,2,10.0,53.0,14
26230,Hoshi Saga,0,1,0,0.0,70.0,1
26232,MLB Front Office Manager,0,47,1,40.5,0.0,3
26233,The Settlers II - 10th Anniversary,0,0,0,0.0,0.0,1
26234,Road Hog!,0,1,0,0.0,0.0,0
26235,Predator 2 (1991),0,0,0,100.0,0.0,0
26236,Exterminator,0,0,0,0.0,0.0,0
26237,DIF-1 Laser Tank,0,1,0,0.0,0.0,0
26239,Toren,6,678,1,2.8,58.0,346
26238,The City of Lost Children,0,18,0,8.0,80.0,5
26240,Gods of Ashes,0,1,0,0.0,0.0,1
26241,Mystery Trackers: Silent Hollow - Collector's Edition,0,0,0,0.0,70.0,1
26243,DRAMAtical Murder Re:Connect,1,9,1,2.5,79.0,30
26242,Shubibinman Zero,0,0,0,0.0,0.0,0
26244,Sweet Pool,1,41,1,3.2,79.0,51
26245,Kichiku Megane,0,1,0,0.0,0.0,0
26246,Shingakkou,0,0,0,0.0,0.0,0
26247,Pause Screen From Battletoads,0,0,0,0.0,0.0,1
26249,Arukula,0,0,0,0.0,0.0,1
26251,International Cricket Captain 2001: Ashes Edition,0,2,0,50.0,0.0,0
26252,NBA Jam Extreme,0,9,0,18.8,60.0,4
26253,Victory Boxing: Championship Edition,0,2,0,25.0,0.0,1
26254,The Firemen 2: Pete & Danny,0,25,0,3.6,50.0,2
26255,Smash Court 3,0,1,0,0.0,0.0,1
26256,Puzzle & Dragons: Super Mario Bros. Edition,0,50,1,19.0,64.0,18
26259,Might & Magic Heroes Online,1,56,1,24.7,0.0,5
26260,"Might & Magic: Heroes VI -- ""Danse Macabre"" Adventure Pack",0,1,0,0.0,0.0,0
26261,"Might & Magic: Heroes VI -- ""Pirates of the Savage Sea"" Adventure Pack",0,1,0,0.0,0.0,0
26262,Dark Messiah of Might & Magic,0,1,0,0.0,0.0,0
26263,"Might & Magic: Clash of Heroes -- ""I Am the Boss"" DLC",0,1,0,0.0,0.0,0
26264,Heroes of Might and Magic,0,17,0,12.0,58.0,5
26265,Might & Magic Heroes VI - Shades of Darkness,0,1,0,0.0,0.0,0
26266,Bloodstained: Ritual of the Night,96,6000,68,3.3,79.0,3100
26270,Rodea the Sky Soldier,0,212,0,7.2,63.0,33
26274,ICBM,2,68,1,8.4,65.0,8
26276,La-Mulana 2,3,259,0,3.7,85.0,50
26277,Yooka-Laylee,39,5500,28,6.2,67.0,1200
26279,Timespinner,10,656,7,2.3,78.0,552
26278,Owlboy,42,4800,27,4.0,73.0,1600
26280,Delver's drop,0,0,0,0.0,0.0,0
26281,ReVen,0,0,0,0.0,0.0,0
26282,Skytorn,0,0,0,100.0,0.0,0
26283,Severed,3,416,1,5.1,79.0,432
26284,Radio the Universe,0,28,0,0.0,0.0,0
26285,Monster boy and the wizard of booze,0,0,0,0.0,0.0,0
26286,Hollow Knight,430,17900,770,4.3,91.0,13400
26287,Witchmarsh,0,2,0,50.0,0.0,0
26289,Hive Jump,4,309,1,4.5,53.0,11
26290,Dark drive,0,0,0,0.0,0.0,0
26291,Treasure Adventure World,2,103,2,3.2,70.0,18
26292,Spire,0,0,0,0.0,0.0,0
26293,Brave earth,0,0,0,0.0,0.0,0
26294,Wizard of Legend,78,4700,52,5.3,72.0,511
26297,Deadbolt,11,1300,13,5.3,77.0,362
26298,Little Devil Inside,0,94,0,0.0,0.0,1
26299,Lemma,1,184,2,7.9,48.0,26
26300,404Sight,5,341,4,16.3,62.0,243
26301,Roads of Rome III,0,0,0,0.0,80.0,1
26302,Lost Orbit,1,40,1,7.5,73.0,9
26309,Ruzh Delta Z,2,205,1,6.9,5.0,11
26310,J.League Winning Goal,0,2,0,25.0,60.0,1
26315,Plane Arcade,0,0,0,0.0,0.0,2
26314,Paper Monsters Recut,2,160,0,8.3,43.0,5
26317,Hero of the Kingdom II,13,705,2,2.2,70.0,350
26318,Screencheat,19,1800,35,11.0,65.0,124
26319,National Zombie Park,0,17,0,0.0,0.0,0
26320,Pirates vs Corsairs: Davy Jones's Gold,0,62,0,1.5,20.0,3
26321,Minimon,1,25,0,3.8,0.0,0
26322,Witch's Pranks: Frog's Fortune,3,210,0,4.7,69.0,36
26323,Bloodbath Kavkaz,0,132,2,22.7,47.0,21
26325,Unlimited Escape 2,0,3,0,25.0,0.0,0
26326,Unlimited Escape,0,4,0,20.0,0.0,0
26327,Chainsaw Warrior: Lords of the Night,1,249,0,9.2,63.0,16
26328,The Lost City Of Malathedra,0,20,0,12.0,40.0,2
26329,Static: Investigator Training,0,15,0,4.0,43.0,9
26330,Fruits Inc.,0,1,0,0.0,0.0,0
26331,Spellbind,0,26,0,15.2,0.0,2
26334,Senran Kagura: Estival Versus,5,548,7,5.2,71.0,268
26335,Jermey McGrath Supercross 2000,0,0,0,0.0,70.0,1
26336,Supercross 2000,0,12,2,8.3,63.0,10
26338,N.GEN Racing,0,1,0,0.0,80.0,0
26337,Stretchmo,4,206,0,6.6,78.0,34
26339,Placemino,0,0,0,100.0,0.0,0
26340,N++,18,1900,27,7.7,77.0,96
26341,Puzzle & Dragons Z + Puzzle & Dragons: Super Mario Bros. Edition,1,176,0,16.6,68.0,50
26343,The Land Before Time Great Valley Racing Adventure,0,0,0,0.0,70.0,1
26344,Jimmy White's 2 Cueball,0,0,0,0.0,70.0,1
26345,Home Is Where One Starts,2,169,3,2.4,51.0,157
26346,The Emptiness,2,133,0,6.3,24.0,15
26347,Clicker Heroes,89,2000,36,39.9,54.0,701
26348,The Sailor's Dream,0,8,0,5.9,63.0,8
26349,Jett Rocket,0,15,0,6.3,70.0,15
26351,Ubinota,0,241,1,6.5,72.0,31
26352,Transformers Autobots,0,27,1,10.0,58.0,36
26353,Transformers Decepticons,0,24,1,8.0,55.0,45
26356,Tamagotchi: Corner Shop,0,0,0,0.0,80.0,1
26355,Maestro! Jump in Music,0,8,1,7.7,75.0,16
26357,Tamagotchi: Corner Shop 2,0,0,0,0.0,80.0,1
26358,Tamagotchi: Corner Shop 3,0,0,0,0.0,80.0,1
26360,Dillon's Rolling Western: The Last Ranger,1,93,0,5.7,65.0,6
26361,Super Mega Baseball,0,27,0,17.9,69.0,5
26362,The Punisher: The Ultimate Payback,0,8,0,6.7,65.0,6
26363,Baboon!,0,6,0,0.0,0.0,0
26366,Batla,3,56,0,31.0,50.0,4
26367,Jigoku Kisetsukan: Sense of the Seasons,7,312,2,14.1,66.0,41
26368,Europe at War,2,79,0,9.6,0.0,6
26369,Mainland,4,110,0,11.1,39.0,10
26370,Planet's Edge: The Point of no Return,0,9,0,0.0,0.0,1
26371,Plan 9 From Outer Space,0,1,0,0.0,0.0,1
26372,Oil's Well,0,9,0,10.0,0.0,0
26373,Night Shift: Industrial Might & Logic,0,1,0,0.0,0.0,0
26374,Princess Evangile,2,281,1,1.9,75.0,33
26375,Just Dance 2015,0,37,3,17.3,76.0,54
26376,Tiny Trek,0,1,0,0.0,0.0,0
26377,Supraball,0,1,0,0.0,0.0,0
26379,Arteforum - Die Weltformel,0,0,0,0.0,20.0,1
26378,Victory Command,1,117,0,21.9,0.0,4
26380,Gabe Newell Simulator,0,33,0,19.2,15.0,9
26381,Massive Cleavage vs Zombies,0,0,0,0.0,0.0,0
26382,Space Carl,0,1,0,0.0,0.0,0
26383,Winning Streak,0,1,0,50.0,0.0,0
26384,Super Hero Generation,0,3,0,20.0,0.0,1
