gameId,name,polled,main,side,complete,fastest,slowest
9231,PlayStation 4,4,0:26:0,0:0:0,0:0:0,0:15:0,0:36:0
9231,Sega Saturn,8,1:28:0,5:0:0,0:0:0,0:8:0,7:15:0
9231,Xbox One,2,0:52:0,1:0:0,0:0:0,0:52:0,1:0:0
9232,PlayStation,2,1:37:0,0:0:0,0:0:0,1:15:0,2:0:0
9232,Sega Saturn,2,10:11:0,66:12:0,0:0:0,10:11:0,66:12:0
9233,Arcade,4,1:18:0,3:0:0,4:30:0,0:37:0,4:30:0
9233,PlayStation,6,0:35:0,3:40:0,4:57:0,0:18:0,4:57:0
9234,Emulated,1,0:33:0,0:0:0,0:0:0,0:33:0,0:33:0
9234,PlayStation,19,0:47:0,6:40:0,142:0:0,0:15:0,142:0:0
9236,Arcade,2,0:50:0,1:50:0,0:0:0,0:50:0,1:50:0
9236,Emulated,1,2:0:0,0:0:0,0:0:0,2:0:0,2:0:0
9236,PlayStation,14,0:33:0,6:0:0,350:0:0,0:15:0,350:0:0
9236,PlayStation 2,1,0:0:0,3:56:0,0:0:0,3:56:0,3:56:0
9235,Arcade,2,2:0:0,3:0:0,0:0:0,2:0:0,3:0:0
9235,PlayStation,2,1:45:0,3:14:0,0:0:0,1:45:0,3:14:0
9237,PlayStation 2,18,0:41:0,3:26:0,20:0:0,0:8:0,32:0:0
9238,Amiga,4,2:20:0,4:0:0,0:0:0,1:0:0,5:0:0
9238,Arcade,24,1:8:0,5:7:0,11:10:0,0:15:0,11:10:0
9238,Emulated,5,1:44:0,0:0:0,20:0:0,0:37:0,20:0:0
9238,Game Boy,3,0:33:0,0:0:0,0:0:0,0:17:0,1:2:0
9238,Nintendo Switch,11,1:23:0,16:2:0,0:0:0,0:45:0,16:2:0
9238,PC,13,2:9:0,2:0:0,0:0:0,0:35:0,10:0:0
9238,PlayStation 4,7,1:5:0,1:40:0,11:0:0,0:30:0,11:0:0
9238,PlayStation 5,1,0:58:0,0:0:0,0:0:0,0:58:0,0:58:0
9238,Sega Master System,1,0:16:0,0:0:0,0:0:0,0:16:0,0:16:0
9238,Super Nintendo,72,1:37:0,11:44:0,10:15:0,0:12:0,31:12:0
9238,Wii,4,1:9:0,6:37:0,0:0:0,0:42:0,6:37:0
9238,Xbox One,5,1:2:0,1:30:0,0:0:0,0:45:0,1:30:0
9239,Arcade,11,0:47:0,5:0:0,15:11:0,0:19:0,22:22:0
9239,Emulated,6,1:33:0,6:46:0,0:0:0,0:23:0,11:0:0
9239,Nintendo Switch,8,1:2:0,3:56:0,0:0:0,0:30:0,3:56:0
9239,PlayStation 4,4,1:8:0,0:0:0,0:0:0,0:40:0,1:40:0
9239,Super Nintendo,53,1:11:0,7:33:0,12:4:0,0:15:0,20:0:0
9239,Wii,3,1:0:0,3:12:0,0:0:0,0:15:0,3:12:0
9239,Wii U,1,6:0:0,0:0:0,0:0:0,6:0:0,6:0:0
9239,Xbox 360,2,1:39:0,0:0:0,0:0:0,1:30:0,1:48:0
9239,Xbox One,1,0:0:0,2:0:0,0:0:0,2:0:0,2:0:0
9240,Arcade,13,1:12:0,2:0:0,13:21:0,0:24:0,13:21:0
9240,Emulated,1,0:0:0,1:30:0,0:0:0,1:30:0,1:30:0
9240,Nintendo Switch,5,1:15:0,0:0:0,0:0:0,0:40:0,2:53:0
9240,PC,5,0:58:0,0:0:0,0:0:0,0:30:0,1:30:0
9240,PlayStation 2,1,2:0:0,0:0:0,0:0:0,2:0:0,2:0:0
9240,PlayStation 4,5,1:0:0,0:0:0,0:0:0,0:24:0,1:44:0
9240,Super Nintendo,1,0:0:0,5:0:0,0:0:0,5:0:0,5:0:0
9240,TurboGrafx-16,6,1:28:0,0:0:0,0:0:0,0:15:0,4:30:0
9240,Xbox One,3,1:42:0,2:0:0,0:0:0,1:5:0,2:20:0
9241,Arcade,13,0:59:0,8:0:0,0:0:0,0:14:0,9:0:0
9241,Dreamcast,8,1:0:0,6:0:0,0:0:0,0:27:0,8:0:0
9241,Nintendo Switch,8,0:52:0,5:45:0,7:0:0,0:30:0,8:30:0
9241,PC,3,1:17:0,0:0:0,0:0:0,0:25:0,2:28:0
9241,Xbox One,1,0:0:0,3:0:0,0:0:0,3:0:0,3:0:0
9242,Arcade,22,1:17:0,6:34:0,21:12:0,0:21:0,32:0:0
9242,Dreamcast,17,1:7:0,7:30:0,25:0:0,0:15:0,25:0:0
9242,Emulated,8,1:13:0,8:0:0,60:0:0,0:50:0,60:0:0
9242,Nintendo Switch,7,0:54:0,11:2:0,0:0:0,0:15:0,18:45:0
9242,PC,8,1:15:0,2:6:0,0:0:0,0:30:0,4:0:0
9242,PlayStation 2,8,1:20:0,7:39:0,35:0:0,0:21:0,35:0:0
9242,PlayStation 3,2,1:30:0,0:0:0,0:0:0,1:0:0,2:0:0
9242,PlayStation 4,4,1:14:0,0:0:0,0:0:0,0:58:0,2:0:0
9242,PlayStation Now,1,1:30:0,0:0:0,0:0:0,1:30:0,1:30:0
9242,Xbox 360,7,2:45:0,5:0:0,13:53:0,2:0:0,13:53:0
9242,Xbox One,2,1:43:0,3:0:0,0:0:0,1:43:0,3:0:0
9243,Arcade,16,0:41:0,5:30:0,6:52:0,0:16:0,6:52:0
9243,Dreamcast,7,1:0:0,4:0:0,0:0:0,0:25:0,4:0:0
9243,Emulated,1,0:14:0,0:0:0,0:0:0,0:14:0,0:14:0
9243,Nintendo Switch,9,0:40:0,5:13:0,0:0:0,0:30:0,7:26:0
9243,PC,4,0:48:0,0:0:0,0:0:0,0:35:0,1:0:0
9243,PlayStation 4,4,0:36:0,0:26:0,0:0:0,0:26:0,0:45:0
9243,Xbox One,1,0:0:0,2:0:0,0:0:0,2:0:0,2:0:0
9244,PC,22,3:31:0,17:25:0,60:0:0,0:30:0,85:0:0
9244,PlayStation 3,29,2:35:0,26:18:0,114:28:0,0:35:0,145:0:0
9244,Xbox 360,32,3:3:0,14:56:0,0:0:0,0:25:0,45:57:0
9245,PC,16,2:10:0,0:0:0,4:13:0,1:0:0,4:47:0
9246,PC,37,3:42:0,8:44:0,36:0:0,0:15:0,42:0:0
9246,PlayStation 3,33,3:15:0,11:56:0,63:41:0,0:30:0,78:22:0
9246,PlayStation Vita,24,1:40:0,9:43:0,0:0:0,0:25:0,20:0:0
9246,Xbox 360,15,1:24:0,7:15:0,26:56:0,0:21:0,26:56:0
9248,Arcade,4,1:4:0,0:0:0,0:0:0,0:45:0,1:30:0
9248,Emulated,2,5:51:0,0:0:0,0:0:0,0:36:0,11:7:0
9248,PlayStation,5,0:46:0,0:0:0,0:0:0,0:19:0,1:32:0
9248,Sega Saturn,4,2:42:0,4:36:0,0:0:0,1:30:0,5:12:0
9249,Nintendo GameCube,1,0:0:0,20:0:0,0:0:0,20:0:0,20:0:0
9250,Game Boy,1,0:0:0,1:10:0,0:0:0,1:10:0,1:10:0
9250,PC,1,0:51:0,0:0:0,0:0:0,0:51:0,0:51:0
9250,PlayStation,1,2:0:0,0:0:0,0:0:0,2:0:0,2:0:0
9250,Sega Mega Drive/Genesis,4,3:0:0,4:0:0,7:52:0,2:0:0,7:52:0
9250,Sega Saturn,1,0:0:0,5:0:0,0:0:0,5:0:0,5:0:0
9250,Super Nintendo,4,2:0:0,3:47:0,12:0:0,2:0:0,12:0:0
9251,PC,26,13:4:0,14:4:0,19:29:0,6:48:0,35:51:0
9251,PlayStation 2,2,15:5:0,0:0:0,0:0:0,11:0:0,19:10:0
9252,PlayStation,3,3:15:0,0:0:0,0:0:0,1:45:0,5:0:0
9255,Nintendo 3DS,15,26:43:0,42:10:0,196:38:0,10:10:0,312:17:0
9258,Arcade,1,1:45:0,0:0:0,0:0:0,1:45:0,1:45:0
9258,Emulated,19,1:32:0,0:0:0,5:20:0,0:45:0,5:20:0
9258,Nintendo 3DS,16,1:42:0,6:1:0,0:0:0,0:37:0,6:1:0
9258,Nintendo Switch,22,1:38:0,0:0:0,3:0:0,0:58:0,3:0:0
9258,PC,22,1:27:0,3:3:0,2:22:0,0:52:0,3:15:0
9258,PlayStation 3,23,1:15:0,2:8:0,4:12:0,0:33:0,5:0:0
9258,Sega Game Gear,3,1:47:0,0:0:0,0:0:0,0:50:0,3:0:0
9258,Sega Master System,2,0:50:0,3:0:0,0:0:0,0:50:0,3:0:0
9258,Sega Mega Drive/Genesis,168,1:41:0,3:36:0,3:8:0,0:39:0,14:15:0
9258,Wii,2,2:0:0,0:0:0,0:0:0,2:0:0,2:0:0
9258,Xbox 360,8,1:31:0,0:0:0,2:34:0,1:2:0,2:34:0
9258,Xbox One,2,1:25:0,0:0:0,0:0:0,1:20:0,1:30:0
9258,Xbox Series X/S,1,1:0:0,0:0:0,0:0:0,1:0:0,1:0:0
9257,Emulated,11,1:27:0,2:30:0,0:0:0,0:55:0,2:30:0
9257,Nintendo 3DS,21,1:29:0,3:11:0,0:0:0,0:35:0,3:46:0
9257,Nintendo Switch,10,1:46:0,2:0:0,0:0:0,1:7:0,3:30:0
9257,PC,22,1:36:0,2:13:0,2:14:0,0:53:0,3:0:0
9257,PlayStation 3,7,1:22:0,0:0:0,1:12:0,0:55:0,2:0:0
9257,PlayStation 4,3,2:50:0,0:0:0,0:0:0,1:30:0,4:0:0
9257,PlayStation 5,1,1:42:0,0:0:0,0:0:0,1:42:0,1:42:0
9257,Sega Game Gear,4,1:5:0,0:0:0,1:15:0,0:49:0,1:15:0
9257,Sega Master System,8,1:34:0,2:0:0,2:10:0,1:0:0,3:40:0
9257,Sega Mega Drive/Genesis,169,1:58:0,2:29:0,3:17:0,0:30:0,12:0:0
9257,Wii,1,2:0:0,0:0:0,0:0:0,2:0:0,2:0:0
9257,Xbox 360,7,1:42:0,1:46:0,1:45:0,1:10:0,2:0:0
9257,Xbox One,4,2:1:0,2:0:0,0:0:0,1:20:0,3:0:0
9257,Xbox Series X/S,1,1:3:0,0:0:0,0:0:0,1:3:0,1:3:0
9259,Emulated,6,2:31:0,0:0:0,0:0:0,1:11:0,4:59:0
9259,Nintendo Switch,6,2:11:0,3:9:0,0:0:0,1:30:0,3:9:0
9259,PC,11,2:11:0,3:0:0,7:0:0,1:36:0,7:0:0
9259,PlayStation 4,4,1:51:0,0:0:0,0:0:0,0:26:0,4:0:0
9259,Sega Mega Drive/Genesis,100,2:3:0,3:15:0,8:11:0,0:42:0,24:0:0
9259,Wii,1,2:0:0,0:0:0,0:0:0,2:0:0,2:0:0
9259,Xbox 360,3,1:3:0,2:22:0,2:52:0,1:3:0,2:52:0
9259,Xbox One,3,1:40:0,0:0:0,0:0:0,1:30:0,2:0:0
9260,PlayStation 2,9,4:23:0,4:33:0,3:11:0,2:58:0,5:40:0
9261,Arcade,14,0:47:0,0:0:0,1:57:0,0:20:0,2:10:0
9261,Emulated,1,3:17:0,0:0:0,0:0:0,3:17:0,3:17:0
9261,NES,13,2:11:0,3:53:0,2:46:0,1:0:0,5:15:0
9261,Nintendo Switch,10,0:54:0,0:0:0,1:26:0,0:37:0,2:0:0
9261,PlayStation,9,1:0:0,0:44:0,0:0:0,0:44:0,1:15:0
9261,Sega Master System,1,1:27:0,0:0:0,0:0:0,1:27:0,1:27:0
9261,Sega Mega Drive/Genesis,25,1:1:0,2:30:0,1:36:0,0:24:0,3:0:0
9261,Wii,1,4:52:0,0:0:0,0:0:0,4:52:0,4:52:0
9263,Arcade,2,0:51:0,0:0:0,0:0:0,0:32:0,1:10:0
9263,Emulated,6,0:42:0,0:0:0,0:0:0,0:25:0,1:0:0
9263,PlayStation,51,0:48:0,1:22:0,0:54:0,0:26:0,2:50:0
9263,PlayStation 3,8,0:41:0,0:45:0,1:0:0,0:30:0,1:0:0
9263,PlayStation Portable,1,0:42:0,0:0:0,0:0:0,0:42:0,0:42:0
9263,PlayStation Vita,2,0:41:0,0:0:0,0:0:0,0:41:0,0:41:0
9265,Nintendo GameCube,1,0:42:0,0:0:0,0:0:0,0:42:0,0:42:0
9266,Emulated,2,0:39:0,0:0:0,0:0:0,0:38:0,0:40:0
9266,Super Nintendo,5,1:46:0,0:0:0,1:15:0,0:58:0,4:0:0
9267,PC,4,6:0:0,7:0:0,9:0:0,5:0:0,9:0:0
9268,PC,57,8:0:0,11:2:0,21:9:0,4:0:0,28:0:0
9269,Sega Mega Drive/Genesis,2,0:0:0,0:0:0,36:20:0,23:50:0,48:50:0
9270,Arcade,10,0:31:0,0:29:0,0:0:0,0:12:0,1:0:0
9270,Mobile,1,0:0:0,3:20:0,0:0:0,3:20:0,3:20:0
9270,Nintendo Switch,4,0:55:0,0:0:0,0:0:0,0:20:0,2:0:0
9270,PC,3,1:23:0,2:30:0,5:53:0,1:23:0,5:53:0
9270,PlayStation,3,0:48:0,0:0:0,0:0:0,0:25:0,1:11:0
9270,PlayStation 2,3,0:42:0,0:0:0,0:0:0,0:21:0,1:0:0
9270,PlayStation 4,3,0:37:0,2:15:0,0:0:0,0:30:0,2:15:0
9270,Sega Saturn,2,1:46:0,0:0:0,0:0:0,0:48:0,2:45:0
9271,PC,22,13:2:0,17:51:0,18:13:0,8:5:0,25:54:0
9271,PlayStation 3,2,13:30:0,14:0:0,0:0:0,13:30:0,14:0:0
9271,Wii,1,12:0:0,0:0:0,0:0:0,12:0:0,12:0:0
9272,PC,61,2:38:0,3:41:0,4:13:0,1:15:0,9:36:0
9272,PlayStation 3,6,2:45:0,2:50:0,3:46:0,1:54:0,4:0:0
9272,Wii,3,2:50:0,0:0:0,0:0:0,2:30:0,3:0:0
9273,PC,38,2:45:0,4:32:0,3:52:0,1:25:0,7:56:0
9273,PlayStation 3,3,3:0:0,0:0:0,3:23:0,3:0:0,3:23:0
9273,Wii,2,0:0:0,3:54:0,4:0:0,3:54:0,4:0:0
9274,PC,34,2:34:0,3:55:0,4:12:0,1:0:0,6:48:0
9274,PlayStation 3,3,2:45:0,0:0:0,2:56:0,2:30:0,3:0:0
9274,Wii,2,2:30:0,3:15:0,0:0:0,2:30:0,3:15:0
9275,PC,32,2:3:0,3:15:0,5:10:0,1:7:0,6:1:0
9275,PlayStation 3,3,2:30:0,0:0:0,3:35:0,2:30:0,3:35:0
9275,Wii,2,2:30:0,3:51:0,0:0:0,2:30:0,3:51:0
9276,PC,29,2:33:0,3:8:0,3:22:0,1:30:0,4:3:0
9276,PlayStation 3,3,2:45:0,0:0:0,3:33:0,2:30:0,3:33:0
9276,Wii,4,2:35:0,3:1:0,0:0:0,2:30:0,3:1:0
9277,PC,87,19:32:0,23:53:0,25:53:0,7:18:0,56:0:0
9278,PC,1,0:0:0,80:0:0,0:0:0,80:0:0,80:0:0
9279,PC,28,16:35:0,21:41:0,34:22:0,8:5:0,50:0:0
9280,PC,4,7:0:0,31:25:0,7:0:0,7:0:0,31:25:0
9282,PC,12,11:54:0,54:47:0,101:40:0,7:0:0,180:0:0
9283,PC,43,15:49:0,46:5:0,101:32:0,10:0:0,150:0:0
9284,Nintendo Switch,3,7:0:0,0:0:0,7:10:0,3:30:0,10:30:0
9284,PC,98,6:2:0,7:12:0,8:31:0,3:5:0,12:30:0
9284,PlayStation 4,2,4:37:0,0:0:0,0:0:0,3:24:0,5:50:0
9284,PlayStation 5,1,4:0:0,0:0:0,0:0:0,4:0:0,4:0:0
9284,Xbox,16,7:11:0,9:21:0,10:40:0,4:12:0,10:40:0
9284,Xbox One,4,5:35:0,6:12:0,0:0:0,3:0:0,7:29:0
9284,Xbox Series X/S,3,5:25:0,9:33:0,24:58:0,5:25:0,24:58:0
9286,Nintendo Switch,4,0:55:0,0:0:0,9:5:0,0:35:0,13:0:0
9286,Super Nintendo,14,3:2:0,10:54:0,30:0:0,1:0:0,30:0:0
9285,PC,2,20:0:0,19:30:0,0:0:0,19:30:0,20:0:0
9287,Game Boy Advance,3,3:20:0,3:24:0,3:10:0,3:10:0,3:24:0
9287,PlayStation 2,12,9:47:0,12:20:0,20:18:0,6:39:0,30:0:0
9288,Emulated,1,0:0:0,0:0:0,12:0:0,12:0:0,12:0:0
9288,PlayStation 2,4,5:39:0,0:0:0,17:28:0,4:43:0,17:28:0
9288,PlayStation 3,7,6:53:0,6:30:0,11:0:0,5:0:0,11:0:0
9288,Xbox 360,11,5:3:0,13:47:0,9:18:0,3:55:0,26:11:0
9288,Xbox Series X/S,3,5:0:0,5:56:0,0:0:0,4:1:0,7:51:0
9289,Amiga,1,3:15:0,0:0:0,0:0:0,3:15:0,3:15:0
9289,PC,4,3:2:0,8:0:0,20:0:0,3:2:0,20:0:0
9290,Emulated,1,0:0:0,0:0:0,15:44:0,15:44:0,15:44:0
9290,Nintendo DS,9,24:19:0,49:12:0,100:0:0,14:37:0,100:0:0
9290,Wii U,1,12:44:0,0:0:0,0:0:0,12:44:0,12:44:0
9291,Emulated,1,0:0:0,0:0:0,16:9:0,16:9:0,16:9:0
9291,Nintendo 3DS,13,15:6:0,28:27:0,24:0:0,5:0:0,32:40:0
9293,PC,2,36:34:0,0:0:0,0:0:0,30:15:0,42:54:0
9294,PlayStation 2,1,5:40:0,0:0:0,0:0:0,5:40:0,5:40:0
9295,Sega Mega Drive/Genesis,2,0:48:0,0:0:0,0:0:0,0:37:0,1:0:0
9297,PC,48,11:37:0,17:35:0,23:10:0,8:0:0,38:0:0
9297,Xbox,10,10:50:0,20:49:0,25:0:0,10:0:0,25:0:0
9298,Nintendo DS,1,4:0:0,0:0:0,0:0:0,4:0:0,4:0:0
9299,PC,32,2:11:0,2:35:0,5:43:0,1:25:0,7:48:0
9300,Emulated,1,0:0:0,0:0:0,0:38:0,0:38:0,0:38:0
9301,Emulated,46,21:24:0,25:1:0,32:2:0,11:30:0,105:15:0
9301,PlayStation,269,20:35:0,24:7:0,27:23:0,11:0:0,82:0:0
9301,PlayStation 2,1,0:0:0,0:0:0,25:0:0,25:0:0,25:0:0
9301,PlayStation 3,41,22:48:0,26:4:0,29:48:0,16:0:0,43:9:0
9301,PlayStation Portable,15,24:2:0,24:41:0,28:35:0,20:14:0,37:35:0
9301,PlayStation Vita,49,21:48:0,24:15:0,25:22:0,15:37:0,39:0:0
9302,Emulated,28,32:40:0,41:30:0,47:38:0,23:58:0,67:0:0
9302,PlayStation,203,33:57:0,45:14:0,54:41:0,18:35:0,145:13:0
9302,PlayStation 2,1,0:0:0,42:8:0,0:0:0,42:8:0,42:8:0
9302,PlayStation 3,23,38:19:0,44:37:0,66:0:0,24:22:0,91:0:0
9302,PlayStation Portable,9,0:0:0,45:21:0,83:29:0,35:0:0,103:35:0
9302,PlayStation Vita,27,32:48:0,43:7:0,50:15:0,25:45:0,89:0:0
9303,Emulated,3,51:6:0,38:0:0,0:0:0,38:0:0,55:21:0
9303,PlayStation 2,78,62:13:0,69:51:0,73:49:0,30:0:0,135:59:0
9303,PlayStation 3,12,68:13:0,82:30:0,90:47:0,51:34:0,120:0:0
9305,Emulated,2,0:0:0,44:4:0,0:0:0,36:43:0,51:25:0
9305,PlayStation 2,20,36:8:0,37:22:0,54:47:0,23:55:0,71:0:0
9304,Emulated,7,28:10:0,23:10:0,43:29:0,20:19:0,50:0:0
9304,PlayStation 2,65,30:4:0,35:10:0,45:45:0,20:0:0,109:16:0
9304,PlayStation 3,3,32:14:0,41:0:0,0:0:0,31:0:0,51:0:0
9306,Emulated,5,46:31:0,56:30:0,49:12:0,39:2:0,58:0:0
9306,Nintendo 3DS,4,34:48:0,56:34:0,58:54:0,30:37:0,58:54:0
9306,Nintendo DS,42,41:58:0,49:57:0,60:25:0,25:0:0,115:0:0
9307,Emulated,6,50:5:0,67:47:0,69:27:0,40:11:0,83:4:0
9307,PlayStation 2,81,53:57:0,74:29:0,80:47:0,34:39:0,166:33:0
9308,PlayStation Vita,7,0:45:0,4:20:0,0:0:0,0:31:0,4:41:0
9311,Emulated,12,13:23:0,21:59:0,41:25:0,10:0:0,41:25:0
9311,Game Boy Advance,60,14:21:0,22:56:0,29:52:0,10:0:0,81:50:0
9312,Emulated,4,14:15:0,30:0:0,0:0:0,11:56:0,30:0:0
9312,Game Boy Advance,18,17:44:0,32:1:0,0:0:0,11:24:0,43:23:0
9313,Emulated,1,0:0:0,0:0:0,20:12:0,20:12:0,20:12:0
9313,Nintendo DS,11,13:55:0,15:17:0,0:0:0,11:0:0,18:12:0
9315,Nintendo GameCube,5,21:26:0,23:6:0,0:0:0,18:16:0,25:0:0
9315,PlayStation 2,3,30:0:0,40:0:0,24:0:0,24:0:0,40:0:0
9314,PC,20,25:53:0,37:39:0,36:8:0,22:0:0,60:0:0
9314,PlayStation 2,9,24:0:0,36:48:0,38:0:0,21:0:0,56:23:0
9317,PC,2,2:30:0,0:0:0,1:6:0,1:6:0,2:30:0
9318,Arcade,32,0:53:0,1:0:0,0:0:0,0:25:0,3:0:0
9318,Emulated,6,0:54:0,0:0:0,0:0:0,0:36:0,1:20:0
9318,Nintendo Switch,4,0:56:0,0:0:0,0:0:0,0:25:0,1:30:0
9318,PlayStation 4,1,0:41:0,0:0:0,0:0:0,0:41:0,0:41:0
9318,Sega Mega Drive/Genesis,16,1:37:0,4:0:0,5:25:0,0:32:0,19:0:0
9318,Super Nintendo,44,1:35:0,5:0:0,2:2:0,0:35:0,5:0:0
9320,Super Nintendo,22,1:17:0,1:30:0,1:0:0,0:21:0,8:0:0
9319,PC,3,95:15:0,0:0:0,23:27:0,16:54:0,95:15:0
9321,Super Nintendo,10,5:24:0,7:19:0,7:50:0,3:0:0,10:20:0
9321,Wii,1,8:0:0,0:0:0,0:0:0,8:0:0,8:0:0
9322,PC,16,1:16:0,2:56:0,12:28:0,0:30:0,15:0:0
9322,Xbox 360,1,0:23:0,0:0:0,0:0:0,0:23:0,0:23:0
9323,Super Nintendo,8,1:45:0,0:0:0,5:58:0,0:45:0,5:58:0
9324,Neo Geo,2,4:0:0,0:0:0,8:20:0,4:0:0,8:20:0
9324,Sega Mega Drive/Genesis,2,1:19:0,0:0:0,11:0:0,1:19:0,11:0:0
9325,Nintendo Switch,2,2:12:0,0:0:0,5:0:0,2:12:0,5:0:0
9325,Super Nintendo,1,1:22:0,0:0:0,0:0:0,1:22:0,1:22:0
9328,Emulated,10,2:16:0,0:0:0,4:33:0,0:45:0,7:0:0
9328,Super Nintendo,70,1:52:0,4:24:0,3:43:0,0:41:0,12:0:0
9329,Emulated,2,1:38:0,0:0:0,0:0:0,1:7:0,2:9:0
9329,Super Nintendo,38,2:11:0,5:15:0,5:24:0,0:52:0,7:12:0
9330,Emulated,3,2:27:0,0:0:0,4:0:0,1:36:0,4:0:0
9330,Super Nintendo,30,2:27:0,3:9:0,2:54:0,1:10:0,4:50:0
9331,Emulated,5,1:8:0,1:30:0,5:0:0,0:58:0,5:0:0
9331,Super Nintendo,16,1:19:0,0:0:0,2:17:0,0:43:0,3:0:0
9332,Emulated,4,1:20:0,3:1:0,0:0:0,0:48:0,3:1:0
9332,Super Nintendo,18,1:47:0,4:21:0,10:0:0,0:40:0,10:0:0
9333,Super Nintendo,11,2:30:0,0:0:0,4:12:0,1:40:0,4:12:0
9334,Atari 2600,8,0:5:0,0:17:0,0:22:0,0:2:0,0:22:0
9334,Game Boy,1,0:24:0,0:0:0,0:0:0,0:24:0,0:24:0
9334,Game Boy Advance,1,0:1:0,0:0:0,0:0:0,0:1:0,0:1:0
9334,Game Boy Color,2,0:12:0,0:0:0,2:22:0,0:12:0,2:22:0
9334,Nintendo Switch,2,0:37:0,0:10:0,0:0:0,0:10:0,0:37:0
9334,PC,1,0:4:0,0:0:0,0:0:0,0:4:0,0:4:0
9336,Game Boy Advance,1,1:2:0,0:0:0,0:0:0,1:2:0,1:2:0
9336,PlayStation 2,5,1:7:0,0:0:0,0:0:0,0:37:0,1:30:0
9339,Emulated,35,3:43:0,4:37:0,5:51:0,1:30:0,8:0:0
9339,Nintendo 3DS,6,5:50:0,0:0:0,0:0:0,3:0:0,7:29:0
9339,Nintendo Switch,39,4:10:0,4:20:0,5:30:0,1:46:0,7:30:0
9339,Super Nintendo,272,4:8:0,4:26:0,6:1:0,0:45:0,15:0:0
9339,Wii,4,5:4:0,0:0:0,0:0:0,4:0:0,5:41:0
9339,Wii U,14,4:52:0,0:0:0,0:0:0,2:56:0,8:37:0
9340,Nintendo DS,1,0:0:0,0:0:0,12:56:0,12:56:0,12:56:0
9340,PlayStation Portable,1,6:25:0,0:0:0,0:0:0,6:25:0,6:25:0
9342,PC,1,3:40:0,0:0:0,0:0:0,3:40:0,3:40:0
9343,PC,21,1:14:0,5:37:0,11:24:0,0:4:0,17:49:0
9344,Mobile,1,0:0:0,2:30:0,0:0:0,2:30:0,2:30:0
9345,Arcade,1,0:0:0,0:0:0,4:30:0,4:30:0,4:30:0
9345,Game Boy,1,0:45:0,0:0:0,0:0:0,0:45:0,0:45:0
9345,Neo Geo,1,0:41:0,0:0:0,0:0:0,0:41:0,0:41:0
9345,NES,24,0:46:0,3:0:0,4:18:0,0:19:0,7:0:0
9345,Nintendo Switch,16,0:53:0,1:44:0,3:52:0,0:34:0,5:0:0
9345,PlayStation 4,2,0:47:0,0:0:0,1:0:0,0:47:0,1:0:0
9345,TurboGrafx-16,1,0:0:0,0:0:0,1:14:0,1:14:0,1:14:0
9345,Wii U,1,0:40:0,0:0:0,0:0:0,0:40:0,0:40:0
9346,Emulated,1,0:57:0,0:0:0,0:0:0,0:57:0,0:57:0
9346,Game Boy Advance,10,1:27:0,5:35:0,6:0:0,0:46:0,10:0:0
9347,Super Nintendo,26,1:29:0,2:3:0,2:29:0,0:30:0,3:22:0
9348,PlayStation 2,11,4:8:0,8:26:0,11:15:0,0:49:0,11:59:0
9349,Nintendo Switch,3,1:12:0,0:0:0,1:52:0,0:45:0,3:0:0
9349,Sega Mega Drive/Genesis,15,1:26:0,0:45:0,0:0:0,0:39:0,4:0:0
9350,Emulated,4,4:5:0,0:0:0,0:0:0,2:23:0,7:12:0
9350,Nintendo Switch,16,3:32:0,0:0:0,9:28:0,0:58:0,11:0:0
9350,Super Nintendo,73,4:17:0,4:10:0,5:52:0,0:45:0,16:14:0
9350,Wii,2,8:0:0,0:0:0,11:0:0,8:0:0,11:0:0
9350,Wii U,2,0:0:0,0:0:0,6:56:0,4:24:0,9:28:0
9352,Arcade,1,0:37:0,0:0:0,0:0:0,0:37:0,0:37:0
9352,Nintendo 3DS,6,0:37:0,1:24:0,1:19:0,0:35:0,1:34:0
9352,PlayStation 3,3,0:48:0,0:0:0,0:59:0,0:47:0,1:12:0
9352,PlayStation Now,1,0:0:0,0:0:0,1:7:0,1:7:0,1:7:0
9352,Sega Mega Drive/Genesis,9,1:7:0,1:30:0,2:5:0,0:30:0,3:0:0
9353,Mobile,14,4:33:0,4:30:0,13:36:0,0:9:0,40:0:0
9353,PC,203,6:23:0,8:7:0,20:15:0,0:6:0,89:0:0
9354,PC,38,2:33:0,8:0:0,25:0:0,0:10:0,40:0:0
9357,Mobile,4,1:45:0,2:50:0,0:0:0,1:45:0,4:30:0
9355,Sega Mega Drive/Genesis,8,13:39:0,14:4:0,19:0:0,9:0:0,20:0:0
9358,Browser,1,0:54:0,0:0:0,0:0:0,0:54:0,0:54:0
9358,PC,1,1:0:0,0:0:0,0:0:0,1:0:0,1:0:0
9359,PC,2,3:0:0,0:0:0,15:58:0,3:0:0,15:58:0
9360,Dreamcast,7,6:19:0,6:30:0,0:0:0,3:55:0,9:9:0
9361,Emulated,12,4:56:0,9:36:0,13:22:0,3:21:0,13:37:0
9361,Nintendo 3DS,2000,7:10:0,13:7:0,24:7:0,2:29:0,294:1:0
9362,Emulated,30,9:24:0,15:49:0,37:58:0,5:5:0,52:0:0
9362,Wii U,979,11:1:0,19:31:0,38:30:0,4:25:0,104:4:0
9364,Emulated,134,10:15:0,15:49:0,18:32:0,3:0:0,42:0:0
9364,Nintendo 64,648,12:30:0,18:6:0,21:39:0,3:3:0,69:0:0
